text,labels
"Iz dana u dan puštam niz reku poneki mali papirnati brod. Svaki od njih ukrasio sam krupnim, crnim slovima mog imena i sela u kojem živim. Možda će neko preko sedam mora naići na moj brod i doznati kako se zovem i gde se nalazim. Cvetom iz očevog vrta zakitio sam sve svoje brodove: nadam se da će ovo jutros ubrano cveće prispeti do mraka nekome u ruke! Porinuo sam svoj papirnati brodić, a kad sam pogledao u nebo, spazio sam čitavu flotu oblačića gde žurno dižu svoja bela jedra. Koji ih to neznani drug u igri pušta niz reku da se celim putem utrkuju s mojim papirnatim brodovima? Kad padne noć, zakrilim rukom lice i snivam kako svi brodovi plove nekuda put dalekih zvezda… ","Misaono - refleksivna poezija"
"Pokrij svoje nebo, Zevse oblaka tmušom i kušaj, kao ludo dete što obezglavljuje čkalj, svoju snagu na hrašću i bregovima! Ali mi zemlju moju moraš ostaviti i kolibu, koju mi ne podiže ti, i ognjište moje, na čijem ognju mi zavidiš! Bednijeg ničeg ne znam pod suncem od vas, bogovi! Kukavno prehranjujete žrtvenim porezima i molitvenim dimom svoje veličanstvo; a skapali biste da nisu prosjaci i deca punonadežne lude. Detetom kad bejah i ne znađah ni kud ni kamo, obraćao sam zalutali pogled suncu, kao da nad njim ima uho da čuje moj vapaj i srce, kao moje, da se sažali nevoljnome. Ko mi pomože protiv obesti titana? Ko me od smrti spase, ko od sužanjstva? Zar nisi sve to učinilo samo ti, do svetosti zažareno srce? A plamtijaše li mlado i dobro, obmanuto, zahvalnost za spasenje onome što spava gore? Ja da te štujem? Zašto? Jesi li ublažio ikad bole potištenome? Jesi li utro ikad suze skrušenome? Zar me nije skovalo čovekom svemoćno vreme i večni udes, gospodari i moji i tvoji? Il‘ misliš valjda da mi valja mrzeti život i bežati u pustinje što nisu sazreli svi cvetni snovi? Evo me gde sedim, stvaram ljude po svojoj slici, rod meni ravan, da trpi, da plače, da uživa i da se raduje, i da se ne osvrće na tebe, kao ni ja! ","Misaono - refleksivna poezija"
"Bi kralj u Tuli. – Vjernost Do groba: sav mu mar. U smrtni čas mu ljuba Da pehar, zlatan dar. Kralj, voleć ga nad svime, Dok moro suze lit, Iz njega samo htio Na svakoj gozbi pit. Kad smrt mu priđe, doznav Gradova svojih broj, Sve nasljeniku dade; Al ne da pehar svoj. S vitezim uz sto sjedne Veseo slavit zbor, U dvornici, kraj mora Gdje njegov stoji dvor. Još jednom vatren gutljaj Tu popi stari kralj, Pa s visa pehar sveti U morski baci val. Gledo ga padat, tonut Do mračna hladna dna. Pa oči sklopi. – Zadnja Bi njemu kaplja ta. ","Misaono - refleksivna poezija"
"I Noć s ove strane meseca često ogrezne u nepotrebne istine i oduševljena klanja. O, ispod kože mlaz krvi moje čezne noć s one strane meseca, noć višanja. Al sva su zatvorena vrata. Svi su odjeci mrtvi. Nikad tako voleli nisu. Da li ću iznenaditi tajnu smrti, ja žrtva. Gorka suza u srcu. Na kužnom vetru sam. Nikad da se završi taj kameni san Probuditi te moram Euridiko mrtva. II O, u slepoočnice se svoje nastaniti. Evo me bez odbrane ispred strašne samoće. Ne okrenuti se ma koliko da se to hoće. Lice bez očiju na pustome zidu biti. Crvene ptice pevaju u mome mesu. Crne ptice obleću oko moje glave. Neka mi čelo bude načeto u lesu gubom i kamenom ispod letnje trave, ako izgubim tvoje divno lice na ovoj gorkoj obali od mraka i groznice. III Izgubio sam te u noći podzemnoj daleku ja divlji lovac zvezda krivotvorno suočen sa neistinom, nepomirljivi spavač uočen od sudbine, ja čije suze sada niz tuđe lice teku. Gde si osim u mojoj pesmi divna Euridiko? Prezrela si svaki oblik pojavljivanja o sliko moga crnoga grada i izgubljenoga cilja. Svuda u svetu užasna ljubav vlada. Na horizontu se ukazuju kao poslednja nada Oblaci puni ptica i budućeg bilja. ","Misaono - refleksivna poezija"
"Poslednju svetlost slabosti prate i bilje… Upotrebljiv samo u snu, svet nas vara! Varnicom nežnom niz crno kovilje Doživljen predeo obuze prevara. Što je duboki nit leti nit tone. Nit varkanjem varke bogojavno plane, Da noć koja ih naizust zna trone Potkupljivim srebrom mudrosti prerane. Gorka pričest sluha u sebi vas krije, Čemerni labudi izlišnosti britke. Usamljenost je niskost. Gospo moja, bije Svako u svom mraku izgubljene bitke. A kad zid lobanja sve vreme opčini Niko neće znati je l rano il kasno za ljubav za put il smrt dok sunce jasno Kuva odbeglu gorčinu u visini. ","Misaono - refleksivna poezija"
"Tuđom su pesmom očarani. Teška Neverstva kriju u srcu što strepi: Slavuje stranputica. Sunce je greška Praćena viđenim užasima slepim. Noć umesto oka lukava vatra nudi. Al stoje kužni u istrošenom vazduhu I slede vidljivost različito ljudi. Ponor sumnja u njih jer ih ispunjava; Samo su slabi izvan opasnosti. U zločin je umešan i onaj ko spava. Nikoga nema da jakima oprosti Što siđoše u tamni vilajet i zlato Koje se ne može uzeti otkriše. Što god da činiš zlo činiš jer blato Iz toga podzemlja slavno je sve više. ","Misaono - refleksivna poezija"
"Plemenit nek je čovek, Samilostan i dobar. Jer samo to Razlikuje ga Od sviju bića Koja znamo. Zdravo neka su nepoznata Viša bića Koja slutimo! Njima nek naliči čovek; Njegov primer nek nas uči Da verujemo u one. Jer priroda je Neosetljiva: Obasjava sunce I zle i dobre, A zločincu Kao i najboljemu Sjaju mesec i zvezde. Vetar i reke, Grom i tuča Huče svojim putem I zahvataju I promahu Jednog po jednog. A tako i sreća Nasumce grabi u gomilu, Zgrabiv čas dečka Tršavu čednost, A čas ćelavo, Grešno teme. Po večnim, gvozdenim, Velikim zakonima Moramo krug svog Bitisanja svi Da opišemo. Jedino čovek Može nemogućno: On razlikuje, Bira i sudi; On može trenutku Trajanje da da. On samo sme Da nagradi dobrog, Da kazni zlog, Da leči i spasava, I sve što luta, bludi, U svrhu da sveže. I mi štujemo Besmrtna bića Kao da su ljudi, Kao da u velikom čine Što najbolji u malom Čini ili bi hteo. Plemeniti čovek Nek je samilostan i dobar! Neumorno nek stvara Korisno, pravo, Nek nam bude uzor Slućenih onih bića! ","Misaono - refleksivna poezija"
"Na talasje plime moćne oholosti danonoćne – na veliku tajnu, na san, sad mi liči život davan; znam da san taj nesuvisli bi pun čedne, budne misli bića čiji jedan deo moj duh nikad ne bi sreo da su prošla pored mene kroz oči mi zatvorene! Neka mine iz vazduha ta vizija moga duha; jer to sjajno vreme sada nestalo je, s njim i nada, a moj mir u koji se uzdah prođe kao kratki uzdah: ne brine me smrt njegova s mišlju koju tad negovah. ","Misaono - refleksivna poezija"
"Svi vi koji ste živi, dok ste živi, živite Svi vi koji imate oči, radujte se lepoti viđenja, Svi vi koji možete da volite, volite, Svi vi koji možete da zaboravljate, zaboravite Kako ste bili gonjena zverad po drumovima I vaša klecava deca ugljen pećima, Prihvatite prolome tišine dobroćudnim rukama, Vi jači od vetra i viši od oblaka i veći Od nepovratne praznine, vi živi, I sebe produžite za onoliko Za koliko vas se budu sećali, Jer tvrd je san senki koji niko ne može prekinuti, I uzalud će pogače tuge za vama neko lomiti, I uzalud ćete žaliti reč neku toplu koju niste izgovorili I tugovati za vratima nekim koja niste otvorili. ","Misaono - refleksivna poezija"
"U lepoti na slici skamenjeni U smrtnom času zatečeni Vi oklopnici sreće tužni i smeli Zatočenici umiranja Može li tako da se želi I da se sumnji sa puta sklanja Može li tako da se korača Kroz blatno blato i da se sanja Ko da postoji na strašnom mestu Ko da odstoji u večnosti Ako smo tako ostavljeni ako smo tako prevareni Ako nam gušteri sa dna duše Po travuljini dana pluže Ako nam zemlja izdajicama Na svetlost svetlu izmeće kosti Ako nam ruke nisu vične za zgrade snova nebotične Ako stojimo u ćutanju dok se obesni bujno kote Ako za pravdu rođeni nismo Ako daljine unovčismo Jesmo li mrtvi mi što smo živi Jeste li živi vi mrtvi što ste? ","Misaono - refleksivna poezija"
"Ti kažeš: Posle čovek bude tanane svetlosti snop ili neka maglina. Ja kažem: A možda bude ptica ili cvet Ili mlada žena. Možda ga ipak ima. Ti reče: Ali ja neću biti ona ista – I pogleda mi u oči zamišljena. Ni ja neću biti ona ista, rekoh, Sa likom koji će moja deca prepoznati, Nepoznatoj mi ni majka neće poći u susret da me primi. Ti reče: Biću tamo užasno sama… A možda nećeš zaboraviti da si na zemlji nekad živela Gledajući neke prelepe predele rajske. Meni nisu potrebni, ti reče, ti predeli rajski, Lepše sam u svom zavičaju videla. Možda ću treperiti samo i biti svetlost bela, Možda ću postati neka nova nebeska reka. Ako nešto postoji pokušaću da ti se javim. Da li ću i tamo drugovati s pesmom satkanom od devojačkih želja, ti reče. I ode. Preda mnom leži porcelanska lutka U kineskoj svečanoj svilenoj odori. To nisi ti. Savlađujem užas i strah. Gde ode? Gde si sada? Ja se bojim. Samo sveća na stočiću u sobi gori… Sedela sam dugo kraj tebe. Sad uplašena stojim. ","Misaono - refleksivna poezija"
"Poznavala sam u detinjstvu pticu srca sitnog kao lešnik, a umrla je od tuge već u treću zoru kad su joj ljudi oteli gnezdo i goru. I sećam se nekog starog tužnookog pseta koje je imalo snage da skapa od žalosti kada je nestalo drage ruke iz koje primalo milovanja, udarce i kosti. Samo sam ja preživela smrt voljenog bića, i mnogo mi se dragih prijatelja izgubilo u dubini mraka, preživela niz izdaja, i kleveta, i rastanaka, i opet mi se hoće sunca i sveta. ","Misaono - refleksivna poezija"
"Pun duhovne ja lutah žeđi Pustinjom što mračna je bila I serafim se sa šest krila Ukaza meni na razmeđi. On prstom lakim kao san Zenica mojih kosnu dan, Vidovitost mu prenu zene Ko u orlice preplašene. Moga se uha kosnu on I ispuni ga šum i zvon; Treptanje čuh u nebu sila, I anđeoskih krila let, Nemani morskih skriven svet I klijanje pod zemljom žila. On promiče kroz moje usne, I jezika mog grehe gnusne, Svu brbljivost i podlost smrvi. I tada žalac mudre zmije U obamrla usta mi je Rinuo rukom punom krvi. I zario u grudi mač I ustraptalo srce trgo, I šišku plamenu uz plač U otvorene grudi vrgo, Ko trup u pustinji sam pao I Boga glas je mene zvao: “Proroče ustaj, motri, vnemlji, Ispunjen mojom voljom budi, I hodeći po moru, zemlji, Rečima žezi srca ljudi.“ ","Misaono - refleksivna poezija"
"Svi u izbu dotrčaše… Začuše se glasi dečji: „Tata, tata, mreže naše Uhvatile leš čovečji!“ – „Hajd,ne lažte, vrazi mali! Kad mi ruka štap dohvati, Ugursuzi nevaljali, Sad ću vama leš ja dati!“ „More, ženo, eto bede! Svi će krivcem da me drže! Leš će naći…Sud…Istraga… Daj mi kaftan!Idem brže! Gde je mrtvac!“ – Evo, ovde!“ I doista tu na žal, Gde je mreža razastrta, Izneo mrtvaca val. Unakažen, grozan, hladan, Sav naduven, pomodreo… Da l je možda grešnik jadan Sam smrt svoju zaželeo? Il maticom ribar odnet? Il pijanac tmurna lica? Trgovac na putu sretnut I opljačkan od ubica? Što se tiče to mužika? On se na rad hitro dade I za noge davljenika On u vodu vući stade, Pa ga, najzad, veslom s brega, Gurnu što je mogo jače: Mrtvac opet rekom podje Žudan humke i krstače… Medj valima leš je dugo Plivo i ko živ se njiho… Prateći ga pogledima Mužik podje kući tiho. „I vi, štenad, za mnom hajte! Pa sad kući! Putem pravo! Al o lešu ne brbljajte Da vas ne bi odno djavo!“ Ponoć… Bura… Vetra rika… Reka burna pobesnela… U kolibi kod mužika Sveća davno dogorela… Spe mu deca…Drema žena… On opružen nedaleko Budan leži, pa tek skoči: „Čuj u prozor kuca neko!“ „Ko to lupa?“ – „Ja! Otvori!“ – „Kakav li te bes sad pono? Kud se noću skitaš, zbori! Sam te djavo noćas dono! Gde ću da se bakćem s tobom! U izbi mi tesno,tamno!… To rekavći, rukom lenom Diže kapak polagano… Mesečina…Dah mu stade… Pred njim mrtvac, go, namračen, Voden mlaz mu curi s brade, Pogled strašan, razrogačen… Sve u njemu obamrlo, Iščezli života znaci, A u telo podadulo Upili se crni raci. Mužik brže kapak spušta… Prestraši ga gost netražen. Sav obamre…“Zašto lupaš?“ – Prošaputa preneražen. Od užasnih, strašnih misli Groznica ga teška hvata I svu noć je čuo kucanj U prozore i u vrata. U narodu od to doba Verovanje strašno osta: Svakog leta, u čas isti, Jadni mužik čeka gosta… I dokle ga strava hvata I dok bura besni s hukom U prozore i u vrata Utopljenik kuca rukom. * prevod (Jovan Dučić) ","Misaono - refleksivna poezija"
"Idi, brajko, u šumu Koja ti je prva, Pa se uči od hvatova Posečenih drva. Ne bi niko oborio Šumu kolika je, Da ne dade šuma sama Sekiri držalje. ","Misaono - refleksivna poezija"
"Tiho teku razne reke Uz gradove i kraj sela, A mutne su, krvave su, – Sobom nose mrtva tela. Jedni leže licem gore, Oči su im otvorene; A drugima – svejedno je – Oči dole oborene. Oni jadni ka da šapću: Je l’ to bila Božja volja? Oni drugi ka da kunu: Nije Božja, već đavolja! Kad su reke moru stigle, U more se hučno slile: Lešine se ukrstile, U vrtlogu zagrlile. More slano, isplakano Dočeka ih čudnim zborom; More suza, njinih suza, Dočeka ih sa prekorom… ","Misaono - refleksivna poezija"
"Znam da si skriven u morima sjanja. Ali te stigne duh koji te sluti; Nebo i zemlja ne mogu te čuti, A u nama je tvoj glas od postanja. Jedino ti si što je proturečno — Kad si u srcu da nisi u svesti… Na kom se mostu ikad mogu sresti Svemoć i nemoć, prolazno i večno! Vodi li put naš k tebi, da li vodi? Kraj i početak — je li to sve jedno? Ko pečate ti čuva nepovredno, Ko tvojim strašnim granicama hodi? Jesmo li kao u iskonske sate Nalik na tvoje obličje i danas? Ako li nismo, kakva tuga za nas, Ako li jesmo, kakva beda za te. Moj duh čovekov otkud je i šta je? Tvoj deo ili protivnost od tebe — Jer treće nema! Kraj tvog ognja zebe, I mrkne kraj tvog svetila što sjaje. Samotan svugde i pred svim u strahu, Stranac u svome i telu i svetu! I smrt i život u istome dahu: Večno van sebe tražeć svoju metu. ","Misaono - refleksivna poezija"
"Od detinjstva ja ne bejah kao drugi – ja gledati nisam znao kao drugi – duša nije htela strasti iz skupnog primati vrela. Iz istog vrutka nisam jad pio – u istom tonu mlad budio nisam srca plam – I sve što voleh – voleh sam. Tad se – u detinjstvu – u zori, burnog života moga stvori u bezdanu dobra ili zla, tajna što još me mami sva; u bujici što se peni, u crvenoj gorskoj steni, u suncu što kupa svojom jesenjom me zlatnom bojom. U munji što nebo prene, i proleti pokraj mene; u oluji, groma rici, u oblaku što po slici za me (nasred neba plavog) liči na demona pravog. ","Misaono - refleksivna poezija"
"U običnom sam sebe uhvatio, pa nikad nisam to sakrivao. Bar sam pošteno kiriju platio na ovom svetu što sam živeo. Možda sam nekome jad iscelio i nekom u zenice sjaj namamio. I u komšiluk zvezde doselio. U prozor svitanja uramio. Ako mi život krila skrati i sneg u oko počne da veje, znam, bar se neću pokajati što sam umeo da se smejem. ","Misaono - refleksivna poezija"
"On poznaje sve puteve i vetrove, vetrove i njihove vrtove, vrtove u kojima rastu reči i puteve od reči do nade. Odnese ga put niz svet, odnese ga đavo među reči, da se udvara svojoj vlastitoj senci, da peva u lažnom vrtu: trice i kučinu svoje čarobne mesečine, pseću ružu i svoju gadljivost, da oslepljuje predeo izvađen iz tuđeg oka, da vrati noć u ime nežnosti. ","Misaono - refleksivna poezija"
"Mom Učitelju, Stojanu Živkoviću Dragi gospodine Učitelju, ne znam Da li si na ovom ili onom svetu Tvoja reč je za mene bila kao sezam Kojim se otvaraju gradine u cvetu. Naučio si me da pišem i čitam Da poštujem roditelje i sve stare ljude Da ne budem lenj, gord, lukav i dvoličan Da je zlato svaki grumen rodne grude. Ti si nas učio, blag i tih ko dašak Povetarca što nam je ćarlijao vazda Da je bolje biti pošten siromašak Nego nepošten bogataš i gazda. Naučio si me da volim zastavu Junačke pesme, Svetosavsku himnu Da je mnogo bolje izgubiti glavu Nego dušu i obraz, nego Otadžbinu. Poslušao sam Te, dragi Učitelju Nisam ni lenj, ni gord, ne marim za vlast Najviše na svetu volim svoju Zemlju Al to mi sad, izgleda, ne služi na čast. Ne važe više priče o poštenju I pravdi, čak ni za mnoge Pravoslavce Ništa više nije po Tvome učenju Pa mi se čini da stojim naglavce. Stari ljudi dvore decu i unuke Lenjost je vrlina, a pošten rad porok Vlastoljupci niču svuda ko pečurke I svaki je novi spasitelj i prorok. Jedni nas kude, a drugi nas hvale Treći nas uspavljuju šarenim lažama Peti našu zastavu cepaju i pale A tuđe im se viju nad glavama. Gledam, Učitelju, i slušam u čudu Mesto da je ljube kao kolač slavski Dali bi za grumen zlata rodnu grudu A za malo vlasti – i Hram Svetosavski! Dali bi kosovske kosti i božure Šumadinske voćnjake, Homoljske planine Vojvođanske žitnice i raške klisure Krajine i njine krvave haljine! Dali bi staru ajdučicu i trojeručicu Moravu i njeno zdravlje Pomoravlje Mačvansko blato, borsko srebro i zlato Pesmu petlova i Ružu vetrova! Zlatiborsko zelenilo, podunavsku plavet Snežni Kopaonik, župske vinograde Studeničku riznicu, gospodstvo i pamet Avalu i avaj, tebe, crni Beli Grade! Dali bi sela i varoši, reke i Jezera I sve naše svetinje nad kojima bruje Zvona u kojima nam je prezimila vera U Boga koji sve vidi i čuje. Vidi valjda i mene: guram šezdeset i šestu I polako se povlačim iz boja Nisam uspeo da spasem planetu Što lebdi u magli našeg nespokoja- Pa sad, razbarušen kao hrast na vetru Rasipam suvo lišće reči s grana I lutam i pevam, usamljen u svetu Kao crna ovca ili bela vrana… Dragi Učitelju, Tvoje lice strogo Blaži me u ovo predvečerje rano Jer Tvoj nauk meni ipak znači mnogo I ja sam Ti zato zahvalan beskrajno Zbogom, gospodine Učitelju, zbogom! ","Misaono - refleksivna poezija"
